Word,Frequency
loin,3
jointstock,1
repast,3
hopkins,7
compliments,17
lent,5
wan,1
daughters,9
borrow,3
hopkinss,5
comb,2
shabbiness,1
dishes,4
divined,3
surely,15
gipsylike,1
egghot,1
console,3
furniture,18
van,1
encamped,1
emptied,4
hired,4
accommodated,2
inexpensive,2
backgarret,1
sloping,2
commanding,4
timberyard,1
paradise,1
unmerited,2
degradation,1
mealtimes,2
selfreliant,4
firstly,4
cares,4
relatives,1
details,4
gates,2
admitting,2
loungingplace,1
recesses,3
balustrades,4
lighting,2
flame,3
monument,5
fictions,3
wharves,2
tower,8
casino,1
reminiscences,2
affairs,24
involved,6
deed,7
demoniacal,1
parchments,1
germany,1
document,13
rockahead,1
apply,5
insolvent,1
ifin,1
composed,14
praying,4
alteration,5
debt,5
main,11
wherefore,1
active,8
existed,5
engrossed,2
approaching,12
filling,4
unacquainted,2
population,1
affixed,1
signature,6
succession,8
itnowould,1
weakly,2
sonorous,2
luscious,1
phrases,3
peoples,7
representatives,1
parliament,9
petitioners,1
majestys,2
taste,7
meanwhile,10
contemplating,5
severely,10
spikes,2
southwark,1
obscure,5
filing,1
review,2
echo,3
histories,2
hangs,2
wellremembered,4
facts,7
tread,5
experiences,5
sordid,7
ripe,4
discharged,6
implacable,2
revengeful,4
owing,4
fees,3
formalities,1
transport,3
harmonic,1
lambs,2
fry,1
flip,2
wineglass,2
bail,1
regretted,2
pious,5
discover,9
denomination,4
quit,5
talents,5
talent,11
ability,5
plymouth,6
indispensable,4
readyin,1
combination,6
hysterical,3
sanguine,7
pearl,2
bracelets,1
inherited,4
value,6
coral,1
gift,10
uncomfortableas,1
sortand,1
alarm,8
improvident,1
liabilities,8
clubroom,1
gee,5
dobbin,3
ho,1
hooo,1
partaking,2
emma,12
struggling,7
neverwilldesert,1
dissolved,2
passionate,9
compose,1
reaction,1
noweverything,1
groaned,5
longlookedfor,1
shipwrecked,2
elasticity,1
blessing,14
lowness,1
unexpectedly,3
discerned,1
sleepless,3
methough,1
headwhich,1
shaped,3
distresses,2
friendless,1
shift,2
adrift,1
poignant,1
unendurable,1
consigned,3
m,11
trusted,13
d,30
c,12
wholly,13
dutiesnot,1
drudge,1
settling,6
warrant,1
expiration,7
relinquish,3
quartered,2
himby,1
fonder,3
invited,10
sauce,2
spotted,2
wilkins,23
micawberthat,1
boyand,1
disbanded,1
revert,2
obliging,8
fellowcreatures,1
toin,3
available,2
commendation,3
andand,4
hourly,3
bestow,8
thatin,1
thehere,1
beaming,5
frownedthe,1
wretch,9
forgetting,3
procrastination,1
thief,2
papas,9
maxim,2
disparage,4
neer,1
shallin,1
possessing,3
print,3
spectacles,17
expenditure,3
blighted,5
withered,6
floored,2
punch,30
whistled,1
college,6
hornpipe,1
store,4
precepts,1
visibly,1
prosperity,2
progress,11
revolving,4
persuade,4
destiny,5
prospects,10
motherly,2
barely,6
handkerchiefs,1
vacantly,2
awayto,1
entertained,14
banished,3
trait,1
behaviour,8
foundation,7
softened,18
incidentally,4
curiosity,6
repay,3
dover,31
hythe,1
sandgate,1
folkestone,1
deemed,4
wages,2
advance,9
stipend,3
halfguinea,5
travellingexpenses,1
precedence,1
tipps,1
longlegged,5
donkeycart,4
obelisk,1
sixpennorth,1
hapence,1
agin,1
manners,5
tanner,1
rattled,6
donkey,16
defiant,3
chewed,1
straw,6
directioncard,2
fathom,1
detain,6
deadwall,2
card,4
safety,4
chucked,1
fly,16
seizing,2
frightful,7
pollis,7
bolt,3
warmin,1
dragging,3
affinity,3
jumped,1
exclaiming,6
harder,14
escaped,3
whip,5
shouted,3
headlong,5
doubting,3
panting,4
faced,2
greenwich,3
umbrage,2
sequel,2
collected,1
kent,3
doorstep,5
fortunately,2
swiss,2
snowdrift,3
threehalfpence,1
trudged,1
gentlemens,1
wardrobes,1
rags,6
kitchenstuff,2
pairs,3
enjoying,4
wolf,1
bystreet,3
fair,18
dollobydolloby,1
leasttook,1
doorpost,6
weskit,2
buyer,1
seller,1
dolloby,4
eighteenpence,4
bei,3
rob,2
unpleasantness,5
poorer,4
buttoned,4
foresaw,2
deem,1
trim,5
urgent,2
shelter,10
jaded,2
level,4
outcasts,2
housedoors,1
housedogs,1
barked,7
nightand,2
schoolbed,1
wildly,5
glistening,1
glimmering,3
reassured,2
sleptthough,1
colduntil,1
lurked,1
sufficient,18
wayfarer,1
churchbells,1
plodded,1
cooled,1
shade,13
yewtree,1
glowering,2
tangled,1
threeandtwenty,1
toil,3
closes,1
rochester,1
footsore,1
pence,1
vicious,1
trampers,3
overtaken,1
toiling,4
chathamwhich,1
aspect,14
drawbridges,1
mastless,1
noahs,1
arkscrept,1
grassgrown,1
sentry,1
cannon,3
sentrys,1
dazed,1
drums,1
troops,1
hem,3
reserve,5
journeys,6
tour,2
inspection,5
slopshops,1
dealers,3
lookout,5
officers,6
epaulettes,1
dealings,3
offering,6
merchandise,1
marinestore,1
dollobys,1
promising,6
enclosure,1
stingingnettles,2
palings,3
overflowed,4
cots,1
guns,5
oilskin,4
trays,1
sizes,1
palpitating,1
stubbly,1
rushed,5
filthy,1
flannel,9
rum,5
monotonous,5
whine,1
limbs,17
lungs,6
liver,6
goroo,4
dismayed,2
repetition,3
hereupon,1
goroowhich,1
energy,13
claws,1
ornamental,3
inflamed,1
ohgoroohow,1
ejaculation,3
starting,10
gust,1
mounts,1
comparison,3
throwing,9
limbsgoroodont,1
drunken,1
madman,1
devil,10
visits,11
skirmishing,2
shouting,1
mattress,2
rip,2
offers,5
exasperated,5
rushes,1
flights,1
rage,10
mouthing,1
dive,3
yelling,1
frantic,3
nelson,2
innumerable,5
goroos,1
interspersed,1
patience,13
perseverance,6
halfdressed,2
pelted,1
fishingrod,1
fiddle,1
resisted,4
overtures,1
desperation,4
stages,5
hideously,1
crafty,2
fourpence,1
claw,1
thirsty,2
sunset,5
refreshed,4
limped,2
blistered,1
stream,4
hopgrounds,1
orchards,2
ruddy,3
hoppickers,1
imagining,3
perspectives,1
graceful,3
twining,3
ferociouslooking,1
ruffians,2
stoned,1
fellowa,1
tinker,11
wallet,1
brazierwho,1
halted,1
propitiate,2
gripping,3
blackened,2
securely,1
prig,1
nno,3
g,1
brag,1
honesty,4
brains,2
disengaged,3
menace,1
womans,14
slightly,12
attempting,4
tossed,9
roughness,1
loosely,4
backward,5
whitened,2
pathway,1
bank,16
roadside,3
ahead,1
adventure,2
hidingplace,1
seriously,10
delayed,1
fanciful,3
canterbury,45
gateways,3
stately,8
towers,7
downs,1
aim,3
sixth,1
flight,13
sunburnt,2
halfclothed,1
dispirited,2
boatmen,6
south,7
foreland,1
singed,1
buoy,1
harbour,2
halftide,1
maidstone,2
childstealing,1
fourth,8
broom,3
direct,5
calais,1
flydrivers,1
jocose,2
disrespectful,1
shopkeepers,1
marketplace,2
deliberating,1
flydriver,1
horsecloth,1
handed,13
carries,2
hebag,1
itis,1
gruffish,1
sank,6
undoubted,1
heights,6
facing,2
dispatching,1
indicated,4
addressed,32
weighing,1
rice,2
damsel,1
handmaid,1
needed,6
tended,3
deliciously,1
trotwoods,4
responsibility,8
muslin,2
curtain,4
undrawn,1
fan,19
fastened,4
windowsill,2
woeful,2
soles,3
leathers,1
nightcap,11
battered,3
handleless,1
dunghill,1
vie,1
stained,3
dew,1
kentish,4
soil,8
sleptand,1
besidesmight,1
brush,3
unaccustomed,3
exposure,3
berrybrown,1
powdered,2
limekiln,1
plight,3
introduce,5
florid,2
pleasantlooking,1
grotesque,1
discomposed,7
slinking,1
gardening,3
tollmans,1
stalking,2
described,19
marched,3
dig,2
gardenpath,1
suffolkwhere,1
slighted,2
selfsupport,1
pent,1
gravel,4
collared,1
proceeding,11
press,6
pour,3
tasted,2
aniseed,1
anchovy,1
salad,3
dressing,9
restoratives,1
sully,1
ejaculated,1
exclamations,1
janet,34
dick,227
displeasing,1
errand,6
squinted,1
discreet,4
entreat,11
boyhis,1
davids,6
nowhere,3
woolgathering,1
surgeons,2
lancet,1
inspire,3
briskly,3
triumph,13
bath,8
completing,2
hardfeatured,1
illlooking,3
inflexibility,1
gait,1
amply,2
unbending,2
mobcap,1
sidepieces,1
fastening,1
lavender,2
encumbered,1
ridinghabit,1
superfluous,4
shirtwristbands,1
greyheaded,2
bowednot,1
beatingand,1
watery,2
submission,2
praised,7
puzzled,6
fob,1
blooming,6
neatness,3
namely,6
protégées,1
educate,2
renouncement,2
mankind,10
abjuration,1
perfume,1
oldfashioned,12
brightly,5
inviolable,3
druggetcovered,1
kettleholder,1
canaries,2
punchbowl,1
roseleaves,1
guarding,1
rigid,5
donkeys,14
saddledonkeys,1
ladyridden,1
presumed,2
hoof,1
rushing,4
laden,2
bestriding,1
precincts,1
urchin,1
profane,1
hallowed,1
lawful,3
patch,1
demanding,1
avenged,2
immaculate,1
occupation,23
interesting,6
current,5
jugs,2
wateringpots,2
sticks,4
ambush,3
sallies,2
incessant,3
war,3
excitement,17
donkeyboys,1
constitutional,2
obstinacy,3
alarms,3
engage,1
singlehanded,2
sandyheaded,1
lad,5
bump,1
sandy,2
interruptions,1
broth,3
starving,3
nourishment,1
quantities,1
spoon,6
acute,2
bathed,1
enrobed,1
shawls,3
gazing,6
mounted,7
swivel,1
trussed,2
swathed,1
inconvenienced,2
anxiety,15
requested,11
elicited,2
recital,1
whensoever,4
simpered,1
fix,4
illuse,1
dolls,3
babyoh,1
babies,2
forthcoming,2
jellips,1
robin,2
redbreastas,1
isits,1
yah,1
imbecility,2
heartiness,7
startled,6
marries,3
timegoes,1
murdereror,1
itand,5
foreseen,2
prowls,1
cain,1
identify,2
pagan,1
attending,7
relates,1
poker,6
husbands,9
abound,2
decried,1
truest,2
selfdenying,6
imprinted,1
choking,1
humble,9
heri,4
himjanet,1
impulse,7
beseech,1
interruption,7
disorder,10
softer,2
indignantly,10
declaiming,1
redress,1
actions,4
trespass,3
proprietorship,1
teatime,1
windowon,1
invadersuntil,1
backgammonboard,2
attentive,13
withi,1
complacent,5
prisoner,4
prevalent,2
janets,1
tinder,1
taper,2
forewarned,1
precautions,4
overlooking,4
brilliantly,2
yielded,8
gratitude,14
whitecurtained,1
bedand,1
snowwhite,1
sheetsinspired,1
prayed,6
houseless,2
urn,1
tablecloth,4
meditations,3
reflections,12
mein,4
deliberately,2
knitted,2
contemplated,5
fixedness,1
overpowered,4
tripped,2
chipped,1
surprising,4
persisted,8
ibegiven,1
downcast,5
coarse,4
bib,1
teacups,3
remove,4
swept,4
microscopic,2
dusted,3
hairs,1
breadth,1
memorial,18
acquit,1
loftier,1
bableymr,1
bableythats,1
suggest,9
familiarity,4
mortal,10
antipathy,2
nowif,1
ample,3
kite,17
bundles,5
pens,6
halfgallon,1
dozen,3
phoebus,1
earits,1
bedlam,1
snuff,5
presuming,2
casting,7
king,16
sixteen,3
fortynine,4
despondent,1
laboriously,2
lines,7
firsts,1
string,4
flies,3
diffusing,2
reverend,11
hale,2
goodhumoured,4
evade,2
heis,1
dicki,1
auntis,1
upwardsin,1
audacity,3
mineit,1
eccentricthough,1
peoplehe,1
asylumplace,1
deceased,3
stepped,7
sanea,1
sane,2
illtreat,1
asylumfolks,1
squabbling,1
amenable,2
advicebut,1
smoothed,6
defiance,3
dotook,1
domade,1
madness,5
combined,4
oppressive,3
vexed,6
allegorical,1
connects,1
simile,2
chooses,1
businesslike,8
insist,1
memorializing,1
chancellor,5
otherone,1
memorializedabout,1
introducing,3
mode,3
signify,3
keeps,6
franklin,1
quaker,2
flying,8
recounted,2
especial,2
behoof,1
augured,1
favourably,1
launched,6
championship,2
eccentricities,1
ogled,2
gravest,1
misdemeanours,1
necessarily,5
suppress,2
garments,3
decorated,1
confined,8
healths,1
paraded,1
habiliments,1
heated,3
conflict,1
nonarrival,1
imperious,3
preparing,7
indefinitely,3
postponed,3
sidesaddle,1
boldfaced,1
coolness,3
inform,8
gesticulating,2
trespassed,1
battlepiece,1
resisting,3
planted,5
engagement,11
vigorously,2
descrying,2
malefactor,1
teens,1
captured,1
dragged,3
grinding,2
constables,1
justices,1
executed,3
bay,5
rascal,3
expert,1
variety,21
feints,1
dodges,1
conception,4
whooping,1
flowerbeds,2
contest,5
combat,3
fenced,2
interview,7
objecting,4
exceptions,1
regulation,1
renewal,3
hostilities,2
interposing,2
keen,3
rookerythough,1
bridling,1
essential,1
admonition,2
rely,10
group,7
receipt,9
keenly,2
directing,4
costume,1
scandalous,1
disgraceful,2
interrupt,5
lifetime,2
rebellious,3
untoward,1
intractable,1
vices,2
ineffectually,3
feltwe,1
confidencethat,1
assurance,14
confirm,3
shortly,13
opinions,7
responsible,3
respectable,29
honourably,1
consequencesso,1
knowledgeof,1
abetting,3
inclination,7
murmur,11
rattling,8
loudly,2
settlement,4
propertythe,1
gardenthe,1
whatsitsname,1
itupon,1
unconditionally,6
irascibility,1
pointblank,2
againwhen,1
disastrous,2
plaindid,1
implicitly,1
unworldly,1
backto,2
pledge,7
complaints,1
induces,1
abet,2
trifled,4
notand,1
whatmy,1
closest,3
grimly,1
disturbing,3
add,19
irony,1
chatham,2
aunti,1
thento,1
befriend,1
invaluable,1
cordiality,7
shrugging,1
bah,1
stuff,4
misdirected,2
waysmirking,1
boh,2
goose,4
elegant,4
youwhich,2
candidly,2
silky,1
benighted,2
sweetness,5
worshipped,2
doted,4
boytenderly,1
roses,4
ugh,3
auntgod,1
hurrybecause,1
train,8
caged,2
deluded,5
insanity,2
intoxication,5
tyrant,2
babyi,1
herand,11
instruments,8
dispensations,1
providence,2
humanity,1
comprehendit,1
odious,3
observant,6
breathe,6
painter,5
depict,2
discreetly,1
haughtily,3
reappearance,1
threat,4
proceedings,12
bursts,3
jointly,2
sons,9
purchased,4
handwriting,3
indelible,4
markingink,1
outfit,2
bespoke,2
guardians,1
clearest,3
remoteness,1
lifewhich,1
haze,1
immeasurable,1
reluctant,3
gladly,3
fraught,7
strayed,5
perpetual,3
certainty,6
affecting,12
disseminating,1
statements,1
abortive,1
memorials,1
tug,1
serene,5
slope,1
boyish,10
staunch,1
shortened,1
trot,85
rank,4
rapidity,2
evolutions,2
suddenness,4
proposal,13
hire,1
pony,7
elated,1
smote,2
selfishness,3
witnessed,2
admonitory,1
raps,1
knuckles,3
dicebox,1
vowed,2
proportions,1
surpassing,1
downhearted,1
limited,14
increased,13
masterly,1
valley,9
gratified,7
wickfields,27
wickfield,166
conversed,3
marketday,2
hucksters,2
goods,7
hairbreadth,1
twists,1
speeches,6
complimentary,2
indifference,4
enemys,1
bulging,3
latticewindows,2
carved,5
spotless,2
knocker,3
arched,5
ornamented,3
garlands,1
twinkled,3
star,6
descending,1
angles,2
carvings,1
mouldings,1
quaint,7
panes,2
quainter,1
hills,8
pure,11
snow,17
ponychaise,1
cadaverous,3
disappear,2
grain,4
tinge,2
skins,3
redhaired,2
persona,2
olderwhose,1
cropped,1
stubble,1
eyelashes,2
redbrown,1
unsheltered,1
unshaded,2
highshouldered,2
decent,7
wisp,1
lank,7
skeleton,4
ponys,3
uriah,216
heep,113
therepointing,1
glimpse,9
nostrils,4
portraits,1
tape,2
placid,10
search,13
uriahs,15
firstmentioned,1
portrait,5
sweeps,2
lawyer,6
steward,1
estates,2
county,6
richness,1
tuition,1
connect,4
port,14
corpulency,1
cleanly,1
striped,1
frilled,1
cambric,1
reminding,5
plumage,2
swan,1
grandnephew,2
importing,2
wickfieldthe,1
deuce,5
fishing,1
motives,7
theyre,10
surface,3
incredulously,1
fiddlestick,1
dealer,1
dozens,2
scores,1
discussion,7
boarded,2
facilitate,1
await,2
circular,2
heeps,12
hang,4
copy,6
suns,2
stealthily,2
cleverly,1
waysuch,1
map,2
columns,1
newspaperbut,1
advantages,2
undeniable,2
boardinghouses,1
unfortunately,3
disturb,10
study,23
monastery,1
roomy,1
accepting,5
temporary,7
accord,6
convenience,7
rightabout,1
oppressed,5
favours,1
lessen,1
obligation,13
housekeeper,7
balustrade,3
oak,5
prettily,3
piano,8
nooks,2
nook,4
bookcase,2
tranquillity,8
hera,1
spiritthat,1
agnes,442
guessed,3
baskettrifle,2
staid,4
tranquil,6
staying,5
arrive,5
lunch,3
kindest,4
conclusion,16
abuse,3
embraced,9
dejectedly,1
dinnerhour,3
decanter,3
missed,11
brooding,3
caress,2
meditation,1
beamends,2
studiesa,1
courtyard,7
jackdaws,3
clerkly,1
grassplotand,1
urns,4
flanked,1
redbrick,2
sublimated,1
combed,1
kneesmalls,1
unbraced,1
unbuttoned,1
caverns,4
hearthrug,4
lustreless,1
longforgotten,1
crop,1
ladywhom,1
annie,72
supposedwho,1
strongs,24
quickness,2
enlightened,1
wifes,3
cousin,28
jack,39
maldon,55
needy,1
watts,2
satan,2
finds,8
egad,1
achieve,2
busiest,3
century,2
apology,6
digressing,1
penetrate,3
playfellow,3
annies,7
abroad,21
emphasized,1
simplified,1
subsided,4
amiability,1
simplicity,6
studious,1
attractive,1
assurances,2
purport,2
uneven,1
quietest,1
confronted,4
halfdozen,3
peaches,3
ripening,2
aloes,1
plant,2
symbolical,1
studiously,3
adams,6
headboy,5
cravat,8
affable,2
gentlemanly,6
scenes,10
imposture,1
schoolboy,4
sports,3
games,4
examined,4
skill,8
booklearning,1
reveal,6
familyall,1
pawnings,1
sellings,1
suppersin,1
wayworn,3
scraped,3
purchase,3
slices,6
meanest,1
phases,2
slightest,3
schoolfellows,2
response,2
schoolbooks,1
indistinct,8
sturdily,1
passable,1
detained,2
hark,2
greeted,4
cordially,8
gentlest,1
perhapsi,1
arewho,1
suspicious,5
merit,9
blemish,1
dissatisfied,2
pursue,5
begs,5
thoughtyet,1
speakers,3
substitutedpray,1
intrusionthat,1
otherdoctor,1
plunge,3
lingering,11
gifthorse,1
arrange,5
husbanddo,1
soandso,4
sedately,1
charming,12
doctordoctor,1
meanis,1
compensation,8
reasonable,7
sedate,3
immovable,10
intrusion,1
doctors,84
rapid,3
orderly,8
descend,2
agnesno,1
waybut,1
withdrawal,2
preparatory,2
bloodshot,2
tires,2
tire,2
spectre,1
pacing,2
mechanically,3
pouring,4
paced,2
decide,3
aroused,1
encountered,10
companys,2
demonstrative,3
tracks,2
conveniently,2
widen,1
creases,3
officework,1
improving,3
legal,14
tidds,2
writer,3
tidd,4
rapturous,5
exclamation,2
dints,2
singular,7
expanding,1
contracting,1
themselvesthat,2
twinkle,2
umble,69
palms,3
stealthy,4
umblest,3
sexton,2
partaker,1
marking,1
articled,7
uncommonly,9
beam,3
widened,3
diverted,3
snaky,2
twistings,1
boldly,4
inexpressivefaced,1
lowly,5
shelfi,1
views,9
blandly,1
extinguished,4
mehis,1
darkhe,1
proximate,1
piratical,1
masthead,2
ensign,1
decorously,1
system,24
avowed,2
unworthy,8
management,4
sustaining,4
hence,4
otherwiseand,2
desiring,4
scholars,2
historyas,1
cogitating,1
attributable,2
roots,2
botanical,1
furor,1
mathematics,1
sixtysecond,1
slyly,1
creaking,1
attract,1
notorious,1
headboys,1
marauders,1
effected,10
unprotected,2
shearers,1
wintertime,1
beggarwoman,1
scandal,1
universally,3
vicinity,3
repute,2
gin,2
approvingly,2
pattern,6
fatherly,2
benignant,5
vitally,2
cumbrous,1
fragments,6
expounding,2
markleham,37
generalship,1
marshalled,1
forces,2
sharpeyed,1
unchangeable,2
hovering,5
superstition,2
france,7
originate,2
workmanship,1
ingenious,7
nation,2
wheresoever,1
meetings,3
hindu,1
bees,2
soldiernot,1
adopt,3
disrespectfullyto,1
maldons,4
whither,7
cadet,1
presents,5
cherrycoloured,3
flowerlike,1
daythough,1
john,4
gooseberry,1
bushes,1
backgarden,1
virtually,2
yearsfor,1
yearsyour,1
influential,2
predict,1
deserve,8
frankly,2
cousins,1
reminder,5
coatsleeve,1
monomania,1
privileges,1
motherinlaw,1
scold,2
outspoken,1
surpriseyou,1
wasby,1
proposing,7
proposalit,1
thatbut,3
waysimply,1
goodhumouredly,1
contradicted,2
youngwhich,1
trueand,1
agitated,10
consistency,1
drooped,5
youindeed,1
mentionshe,1
voyage,13
goneunless,1
healthi,1
misrepresented,1
tiger,2
sindbad,1
rajahs,1
canopies,1
pipesa,1
straightened,1
singer,3
duet,1
trombone,1
instructed,4
preliminary,1
initiation,1
watchfulness,1
aggravation,1
packing,3
talkative,3
recalled,12
passages,8
tideboth,1
casewait,1
winds,4
tempt,3
wafted,2
thousands,5
marklehamhowever,1
viewed,1
patronage,5
sacrifices,1
greet,2
virtues,9
fanned,3
prosperous,4
thriving,2
career,11
broadside,3
lawn,7
ranks,1
dispersed,2
discussing,5
remarks,6
yielding,3
friendher,1
cousinthat,1
shoulderor,1
ribbon,6
certainbut,1
desultory,2
iagnes,1
reticule,5
communication,23
statement,7
theory,2
interminable,2
ashy,2
abstraction,2
sleepwalking,1
disordered,2
penitence,4
humiliation,2
trustfulnessi,1
merciless,1
drone,2
stayto,1
assured,9
quieted,1
housed,3
containing,5
related,5
detailing,1
sending,6
per,6
discharge,11
epistle,3
communications,4
promptly,2
concisely,1
merchants,1
interjectional,1
beginnings,1
blots,2
inadequate,1
prepossession,1
moralthat,1
hints,3
coachfare,1
pained,1
paths,1
howl,4
imparted,5
reserving,2
instinctively,3
incline,1
excursions,1
unseasonable,3
discontinued,1
alternate,1
leathern,1
stationery,2
gingerbread,2
hampered,1
stipulation,6
shillingsworth,1
investigation,3
agreement,3
disbursements,1
deceiving,1
chary,1
launching,1
wisest,4
repeatedly,7
hides,1
seesixteen,1
charless,2
lies,11
gleam,4
decisively,3
ingenuous,2
shortest,5
hiding,7
counterfeiting,1
chatter,1
renouncing,1
slunk,2
awayinto,1
probableand,1
preyed,6
dicks,14
outset,1
illfated,1
prince,6
solicitous,3
welfare,3
favoured,3
supposition,4
coachbox,2
wednesdays,2
kiteflying,1
marbles,1
pegtop,1
unutterable,3
critical,1
hare,1
hounds,1
knoll,1
field,9
waving,6
oblivious,3
blissful,6
cricketfield,1
bluenosed,1
slide,2
worsted,1
rapture,5
ingenuity,2
transcendent,1
devices,2
skewer,1
crampbones,1
chessmen,1
roman,4
chariots,1
spoked,1
reels,1
birdcages,1
renown,2
begging,9
paler,3
acquire,3
subtle,3
philosopher,6
windowsthe,1
flourish,5
enchained,1
calmly,10
wordsi,1
pleasantest,5
maintained,4
professedly,1
guided,6
native,9
sagacity,4
thursday,2
adding,4
detested,1
affront,1
umbleness,9
prevents,2
sinful,2
studying,4
selfdenial,3
gifted,2
copperfieldlatin,1
termsin,1
attainments,1
umbly,10
provoke,1
betters,3
apologized,1
teathings,4
kettle,5
hob,1
escritoire,1
vomiting,1
commanded,3
individual,17
decease,7
compromise,7
weedy,1
pays,3
embarrassed,4
guest,7
plied,1
choicest,1
eatables,1
fathersinlaw,1
minebut,1
advised,3
dentists,2
shuttlecock,1
